YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,EXMT_INTRST_IND,EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,PORTFOLIO_IND,PORTFOLIO,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,BUILT_GN_TX_IND,BUILT_GN_TX,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2005,3,41,4,0,98861,0,15675172,0,3094254,0,1706751,1,2410,0,5836892,1,1051,0,0,0,273215,0,338521,0,0,0,221853,0,8449011,0,5837121,0,0,0,0,0,142944,0,1527564,0,545797,0,468445,0,15675172,0,2517469,0,1485205,0,1114506,0,4411530,0,3241277,0,224015,0,2681171,0,1581495,0,2121595,0,-803159,0,218759,0,80746080,0,79645076,1,118,0,29927,0,1070959,0,78567927,0,55914024,0,3255535,0,5910824,0,434812,0,99604,0,3085587,0,1513692,0,428151,0,94647,0,507386,0,0,0,722059,0,192091,0,274817,1,3239,0,6131459,0,2178153,0,2395547,0,3613862,0,1218316,0,2178035,0,3405938,0,1227903,0,156069,1,15221,0,21067,0,0,1,221,1,119559,1,61440,1,61468,1,28,1,2,1,2,0,0,0,3,0,0,0,0
2005,3,41,3,0,243610,0,8099462,0,2043133,0,526169,1,5161,0,2698973,1,29332,1,17,0,166791,0,359403,1,4,0,39347,0,6504105,0,4946140,1,27289,1,57,1,38771,0,1141902,0,670503,0,146085,0,8099462,0,1138927,0,1112738,0,856028,0,5274648,0,1186949,0,40229,0,-1510057,0,1805071,0,2754795,0,-5887991,0,181932,0,63943358,0,63514621,1,14155,0,94175,0,320407,0,61799186,0,38742735,0,4018549,0,4310842,0,315238,0,82781,0,3094517,0,1212782,0,263078,0,90683,0,470692,1,49,0,811823,0,161879,0,253039,1,1850,0,7968649,0,2144173,0,2228768,0,4024707,0,1795939,0,2130018,0,3941972,0,1811954,0,90124,1,7837,0,7131,1,69739,0,0,1,5417,1,2159,1,2159,0,0,1,6467,1,6467,0,0,1,11474,0,0,1,11474
2005,3,41,2,0,68540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360576,0,14973336,1,625,0,296467,0,90147,0,15223489,0,11136581,0,476438,0,915453,0,80927,0,35559,0,495474,0,291052,0,132126,0,15867,0,112680,1,2481,0,95769,0,9039,0,77346,1,10861,0,1335838,0,137087,0,1799974,0,2667782,0,867808,0,136462,0,1076242,0,939780,0,1651156,0,3680,0,11701,0,0,1,-1828,0,1637603,0,-3019,1,1670,1,4689,1,15376,1,15376,0,0,1,20001,1,18458,1,744
2005,3,41,1,0,605064,0,603597681,0,60124204,0,124841118,0,1811697,0,230182398,0,390611,0,1369691,0,24789355,0,7356544,0,1066146,0,33522467,0,199042265,0,114241524,0,190331,0,98999,0,11776374,0,23466011,0,7037614,0,8669998,0,603597681,0,108939449,0,123336355,0,45925545,0,43124504,0,87157410,0,9230619,0,185883800,0,18051241,0,41982045,0,134807600,0,8957087,0,2137687547,0,2112711907,0,154850,0,2217539,0,22603252,0,2080681839,0,1684032916,0,35256524,0,135883806,0,7280025,0,2402264,0,33467789,0,25670535,0,12134543,0,1647884,0,12224830,0,26007,0,18839141,0,3662126,0,10408152,0,342896,0,97402399,0,57005708,0,66099342,0,76999000,0,10899659,0,56850858,0,68799735,0,11948876,0,8126213,0,1381003,0,1988994,0,132859,0,78946,0,4544412,0,540475,0,620558,0,80083,0,581796,0,589814,0,8018,0,106889,0,73110,1,13214
2005,3,42,12,0,231,0,56880597,0,3449013,0,15582416,0,270702,0,18549028,0,535,0,625704,0,2099671,0,170547,0,99079,0,5438748,0,13211797,0,6219030,0,77974,0,57358,0,705530,0,2312953,0,335543,0,1440235,0,56880597,0,14667701,0,6287812,0,4834688,0,1459857,0,8292518,0,1390619,0,19947402,0,956624,0,1198307,0,18262189,0,469718,0,177344468,0,175415111,0,31703,0,320305,0,1577348,0,171764539,0,151826048,0,993217,0,7343553,0,430756,0,116617,0,972703,0,1355840,0,800632,0,158093,0,1109796,0,15783,0,653666,0,329739,0,861125,0,4971,0,4792001,0,5579928,0,6633821,0,6709185,0,75364,0,5548225,0,5674084,0,125859,0,798570,0,239134,0,217660,0,5853,0,9950,0,325974,0,26185,0,29492,0,3307,0,260841,0,260852,0,11,0,7142,0,3948,0,0
2005,3,42,11,0,358,0,24335886,0,1290350,0,7448986,0,140417,0,7802040,0,98824,0,181374,0,1361985,0,220005,0,9484,0,1806842,0,6619512,0,3647810,0,52974,0,30752,0,327881,0,860903,0,192169,0,265872,0,24335886,0,5282667,0,3599533,0,1951445,0,599728,0,3403116,0,388486,0,9110911,0,225287,0,554516,0,8623339,0,292230,0,72039758,0,71421085,0,10930,0,65130,0,542612,0,69585970,0,58854609,0,759720,0,4252579,0,205458,0,82003,0,620896,0,645425,0,397227,0,59478,0,471920,0,0,0,318383,0,167194,0,409004,0,17100,0,2324973,0,2453788,0,2648485,0,2765117,0,116632,0,2442858,0,2578729,0,135871,0,174408,0,15801,0,93527,0,20434,0,2456,0,42190,0,5664,0,8736,0,3071,0,25555,0,25670,0,115,0,4525,0,3009,0,0
2005,3,42,10,0,983,0,33923527,0,2166834,0,11296922,0,216705,0,10741938,0,46382,0,50992,0,1505250,0,191550,0,41232,0,1828848,0,10039477,0,5617946,0,9559,0,1677,0,441447,0,1258974,0,287068,0,427521,0,33923527,0,7456925,0,5637168,0,2614574,0,1204756,0,4088281,0,541744,0,12380079,0,364074,0,999210,0,11473865,0,457070,0,105923439,0,105086664,0,6251,0,117476,0,713048,0,102282120,0,85392850,0,1109256,0,6502370,0,315395,0,142995,0,1049242,0,1123464,0,617200,0,92457,0,703452,0,40,0,561327,0,227416,0,547730,0,4088,0,3892840,0,3641319,0,4041661,0,4182422,0,140761,0,3635068,0,3825109,0,190041,0,359213,0,30302,0,108448,0,3646,0,2180,0,214636,0,24437,0,28497,0,4060,0,22943,0,23200,0,257,0,2934,0,1675,0,0
2005,3,42,9,0,3258,0,49613256,0,4185206,0,16290996,0,276023,0,16772868,1,62927,0,112364,0,2384159,0,317920,0,81925,0,2381337,0,13232413,0,7994221,1,1750,1,498,0,649095,0,1368163,0,418314,0,461191,0,49613256,0,12358279,0,8122137,0,3738503,0,1849443,0,4563319,0,427255,0,18554320,0,620129,0,1735478,0,17038095,0,839381,0,166735522,0,165459939,0,11127,0,156598,0,1107859,0,161264095,0,135238671,0,2233814,0,9814851,0,487646,0,271006,0,1677528,0,1831372,0,869622,0,101384,0,848300,1,2963,0,740534,0,319169,0,810396,0,12714,0,6004125,0,5471427,0,6164817,0,6508201,0,343384,0,5460300,0,5884975,0,424675,0,621900,0,36867,0,147528,0,21387,0,10744,0,405374,0,52138,0,54417,0,2279,0,30479,0,31089,1,610,0,2960,0,1281,1,219
2005,3,42,8,0,5501,0,39027349,0,3528228,0,13107524,0,193854,0,13800820,1,33837,1,113035,0,1654113,0,476486,1,146467,0,1189977,0,10890850,0,7290015,0,0,0,0,0,513470,0,1058707,0,286652,0,284357,0,39027349,0,10179791,0,6030571,0,2631869,0,1563025,0,3795660,0,262050,0,14564383,0,811216,0,1526166,0,12725983,0,498982,0,143870055,0,142783854,0,6371,0,133439,0,946392,0,139672231,0,116259973,0,2172211,0,7983090,0,453395,0,316568,0,1495661,0,2361288,0,749011,0,64233,0,616607,0,0,0,531282,0,302965,0,675193,0,24950,0,5665803,0,4197824,0,4462215,0,4918348,0,456133,0,4191453,0,4761511,0,570058,0,232149,0,19945,0,99860,1,241,0,58876,0,53227,0,27638,0,29085,1,1447,0,10975,1,11137,1,161,1,709,1,641,0,0
2005,3,42,7,0,23155,0,52797081,0,6575652,0,17157395,0,127711,0,15184833,1,37152,1,101,0,2880126,0,952981,1,83893,0,1910175,0,16559326,0,10476200,0,0,0,0,0,560867,0,1364310,0,436873,0,571052,0,52797081,0,13722399,0,5865970,0,3986493,0,3685330,0,7287222,0,400053,0,17849615,0,1574525,0,2655159,0,14697007,0,1077076,0,186966277,0,185651993,1,1285,0,164666,0,1148333,0,180378870,0,141398090,0,4830932,0,14194514,0,617245,0,245168,0,2649467,0,2031355,0,996298,0,122046,0,926811,1,1403,0,766350,0,590134,0,816026,0,5272,0,10187758,0,6587407,0,6913337,0,7772566,0,859229,0,6586123,0,7541557,0,955434,0,234767,0,24227,0,118722,1,82,0,-5646,0,97382,0,44601,0,48565,1,3964,1,47846,1,47846,0,0,1,27099,1,27099,0,0
2005,3,42,6,0,15606,0,11120624,0,1505996,0,2895867,1,2370,0,3670670,0,0,1,84595,0,360190,0,461005,1,117383,0,510514,0,4238076,0,2790205,0,0,0,0,0,112081,0,262997,0,124970,0,-181204,0,11120624,0,2731829,0,973098,0,435685,0,1139227,0,1756037,0,123621,0,3961128,0,492655,0,434552,0,3400476,0,366555,0,36211335,0,35250582,1,3704,1,34347,0,922703,0,34552614,0,24665272,0,1741335,0,3147207,0,154040,0,113830,0,627432,0,514992,0,189534,0,10042,0,201380,0,0,0,271797,0,92608,0,155361,0,36,0,2667748,0,1658721,0,1724308,0,2016565,0,292257,0,1655018,0,1972628,0,317610,0,49624,1,6617,0,40370,0,0,1,-9442,1,12079,1,15035,1,15035,0,0,1,4632,1,4632,0,0,0,0,0,0,0,0
2005,3,42,5,0,19388,0,6935099,0,1289756,0,1807599,1,194,0,1794760,1,13365,0,240,0,441674,0,300861,1,5501,1,104450,0,2845039,0,1901365,1,7017,1,2456,1,53293,0,169807,0,54939,0,60690,0,6935099,0,1773675,0,480342,0,526106,0,1736817,0,466265,1,1827,0,1950068,0,275177,0,408368,0,1294307,1,27784,0,29773317,0,29495172,1,1221,1,2028,0,274896,0,28486863,0,22160776,0,1052198,0,1433953,0,136180,0,32309,0,768195,0,332348,0,84563,0,10035,0,122365,0,0,0,188694,0,44279,0,103998,0,0,0,2016969,0,1286454,0,1312515,0,1614864,0,302349,0,1285233,0,1588379,0,303146,0,-590,1,1389,0,12985,0,0,1,-4310,1,-10654,1,27872,1,28974,1,1102,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,42,4,0,25795,0,4245535,0,1035962,0,932399,0,0,0,1042701,1,1051,0,0,0,143620,0,170665,0,0,1,55484,0,2155457,0,1590337,0,0,0,0,1,19763,0,376163,0,119604,0,22211,0,4245535,0,820803,0,623658,0,339972,0,1377317,0,729420,1,42411,0,311953,0,488777,0,662088,0,-705071,1,133840,0,22810712,0,22357808,1,118,1,11633,0,441153,0,22034624,0,15703699,0,1165858,0,1454820,0,79895,0,69919,0,678662,0,359133,0,119708,0,13563,0,154091,0,0,0,100556,0,112176,0,113923,1,3004,0,1905618,0,776087,0,891589,0,1336746,0,445157,0,775970,0,1228703,0,452733,0,115647,1,14131,0,10420,0,0,1,-144,1,91240,1,-28,0,0,1,28,0,0,0,0,0,0,0,3,0,0,0,0
2005,3,42,3,0,89400,0,2565528,0,874236,0,162594,0,6,0,490163,0,0,0,0,0,60924,0,124539,0,0,1,22502,0,2315669,0,1771773,1,27095,0,0,0,0,0,443239,0,280383,0,96729,0,2565528,0,425050,0,239476,0,280266,0,1515761,0,544027,0,-12692,0,-426360,0,700890,0,925436,0,-2002865,1,49821,0,23675415,0,23575023,1,248,1,18076,0,82068,0,22194234,0,13346579,0,1964424,0,1535191,0,74762,0,13510,0,649182,0,393831,0,65985,0,30561,0,157717,0,0,0,161479,0,134044,0,141547,0,0,0,3525421,0,1481180,0,1564325,0,2189035,0,624711,0,1480932,0,2114268,0,633335,0,76925,1,1969,0,3681,1,66278,0,0,0,4997,0,0,0,0,0,0,1,6467,1,6467,0,0,1,11474,0,0,1,11474
2005,3,42,2,0,24637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7618916,0,7377901,1,615,0,206902,0,33498,0,7062002,0,5422725,0,324683,0,340012,0,24214,0,5592,0,104971,0,93866,0,51218,0,6305,0,42650,0,0,0,22153,0,6986,0,40732,0,4304,0,571591,0,556915,0,1423795,0,1589447,0,165652,0,556299,0,759640,0,203341,0,860834,0,1725,0,5508,0,0,1,-35,0,853636,1,-3658,1,1032,1,4689,1,10320,1,10320,0,0,1,9502,1,9341,0,0
2005,3,42,1,0,208312,0,281444484,0,25901234,0,86682698,0,1227983,0,89849822,0,294072,0,1168405,0,12891712,0,3386559,0,584964,0,15248877,0,82107615,0,49298900,0,176367,0,92741,0,3383428,0,9476215,0,2536514,0,3448653,0,281444484,0,69419119,0,37859766,0,21339599,0,16131260,0,34925866,0,3565374,0,98203499,0,6509354,0,11099280,0,84807323,0,4212458,0,972969213,0,963875132,0,73572,0,1230599,0,7789910,0,939278163,0,770269292,0,18347646,0,58002140,0,2978985,0,1409518,0,11293940,0,11042914,0,4940997,0,668196,0,5355090,1,20189,0,4316221,0,2326710,0,4675036,0,76440,0,43554848,0,33691050,0,37780867,0,41602497,0,3821630,0,33617478,0,37929582,0,4312103,0,3523447,0,392107,0,858708,0,117922,0,64628,0,2090082,0,219884,0,243831,0,23947,0,420058,0,421213,0,1155,0,66347,0,46993,1,11692
2005,3,44,12,0,163,0,49485979,0,3389646,0,5572257,0,104056,0,11475859,0,0,0,11246,0,3504998,0,95030,0,4221,0,9912861,0,22607741,0,10699254,0,4218,0,2684,0,1755129,0,695793,0,189489,0,1452463,0,49485979,0,6744658,0,4531279,0,4435434,0,463006,0,8494363,0,1725564,0,23091675,0,581946,0,1678383,0,21658948,0,827603,0,113278039,0,111583194,0,44431,0,128911,0,1521503,0,109063468,0,85454756,0,460960,0,9289077,0,554436,0,116970,0,1829637,0,1263971,0,581139,0,106339,0,1525527,0,3007,0,1532076,0,228775,0,941083,0,214252,0,4961463,0,4214571,0,5710091,0,5921191,0,211099,0,4170140,0,4577178,0,407038,0,1366220,0,903152,0,360793,0,8510,0,4144,0,89621,0,97074,0,100122,0,3047,0,76657,0,76657,4,,0,8105,0,7061,0,0
2005,3,44,11,0,262,0,17819191,0,1676979,0,2563115,0,62283,0,7006672,0,8537,0,25893,0,673735,0,145592,0,20159,0,1273746,0,6166290,0,2931178,0,42,0,0,0,627181,0,576891,0,253542,0,301361,0,17819191,0,2029744,0,5112153,0,1738834,0,451382,0,2614540,0,279364,0,5593172,0,159087,0,647063,0,5008488,0,221466,0,58408728,0,57459057,0,3807,0,79964,0,865901,0,56828534,0,46236422,0,325166,0,4115923,0,228393,0,64620,0,884420,0,697895,0,355067,0,29358,0,406409,0,0,0,663742,0,68624,0,334380,0,4115,0,2414001,0,1580195,0,1815133,0,1852686,0,37553,0,1576388,0,1640549,0,64161,0,208066,0,9704,0,83841,0,34,0,2621,0,111865,0,19119,0,21915,0,2796,0,11561,0,15147,0,3586,0,3823,0,216,0,733
2005,3,44,10,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2005,3,44,9,0,3944,0,59034721,0,5891367,0,7764935,0,92077,0,31559951,1,32537,1,23995,0,1791564,0,602509,0,60787,0,1731035,0,14578652,0,7952812,1,7046,1,3299,0,948964,0,1774720,0,371142,0,685992,0,59034721,0,5274890,0,27249255,0,3888364,0,2562923,0,6416888,0,493055,0,13149347,0,1396463,0,2699871,0,9537595,0,484582,0,226872130,0,223001854,0,6450,0,148604,0,3715223,0,223330427,0,189849606,0,1583926,0,13210527,0,564939,0,115613,0,2661377,0,1980791,0,1312928,0,124146,0,913043,1,240,0,2810431,0,181989,0,1114649,0,8846,0,6897376,0,3541703,0,4010175,0,4477536,0,467361,0,3535253,0,4068651,0,533397,0,422667,0,10521,0,208679,1,957,0,2510,0,200000,0,36880,0,39644,0,2764,0,15374,0,15977,1,603,0,9077,0,5226,0,0
2005,3,44,8,0,6332,0,45225574,0,4922627,0,5281490,0,46396,0,25086269,1,1224,1,65636,0,1375333,0,281670,1,5383,0,1330533,0,11060243,0,6353503,1,307,0,0,0,622325,0,1618421,0,415789,0,389800,0,45225574,0,4512268,0,19593716,0,3567322,0,1734016,0,4634755,0,581095,0,10602402,0,1673952,0,2425299,0,7240540,0,737389,0,170448504,0,167594290,0,3291,0,113527,0,2737395,0,167938087,0,139577919,0,1580548,0,10685774,0,510452,0,135166,0,2394880,0,1786568,0,1105175,0,116592,0,671599,0,0,0,2335833,0,178632,0,852897,1,706,0,6005345,0,2510418,0,2827760,0,3382127,0,554366,0,2507126,0,3096180,0,589054,0,310686,0,14167,0,138140,1,31,1,77,0,158270,0,3627,0,3672,0,45,1,6322,1,6397,1,75,0,6509,1,3798,0,0
2005,3,44,7,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2005,3,44,6,0,32543,0,22639060,0,2933184,0,2174816,1,108180,0,8424545,1,21001,1,18255,0,677787,0,472565,1,90514,0,546029,0,11982538,0,7043714,0,0,0,0,0,826262,0,1774978,0,520757,0,369237,0,22639060,0,2876981,0,1482230,0,1685060,0,3778691,0,6375213,0,350985,0,6089898,0,1496221,0,9147414,0,-4159818,0,393919,0,87620113,0,87067515,1,261,0,89075,0,463262,0,85605721,0,65242639,0,2241656,0,6612313,0,368569,0,83705,0,1898130,0,1638642,0,517607,0,97141,0,561391,0,0,0,836825,0,126045,0,333323,0,0,0,5047732,0,2014393,0,2703511,0,3548104,0,844593,0,2014132,0,2880294,0,866162,0,671719,0,5839,0,45204,1,71,0,0,1,620606,1,9126,1,15788,1,6662,1,8534,1,8534,0,0,0,0,0,0,0,0
2005,3,44,5,0,51952,0,17909237,0,2570543,0,1533238,1,7636,0,6613748,0,0,0,0,0,476171,0,412129,0,0,0,376329,0,8786901,0,5345501,0,0,0,0,0,570365,0,2473821,0,879382,0,328512,0,17909237,0,3080035,0,1207080,0,887013,0,4323869,0,4672588,0,271910,0,3466741,0,1448410,0,3182466,0,-857535,1,306600,0,83691581,0,83189563,1,27,0,43228,0,458763,0,82304244,0,62164171,0,2683968,0,5334650,0,376596,0,62694,0,2691243,0,1634889,0,464731,0,160403,0,458519,0,0,0,896133,0,55792,0,210034,1,3007,0,5107415,0,1387336,0,1470108,0,2351840,0,881732,0,1387309,0,2302140,0,914831,0,49321,1,5493,0,20369,0,0,1,1038,1,22421,0,33478,0,44576,1,11098,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,44,4,0,73066,0,11429638,0,2058292,0,774352,1,2410,0,4794191,0,0,0,0,0,129595,0,167856,0,0,0,166369,0,6293555,0,4246784,0,0,0,0,0,123181,0,1151401,0,426194,0,446234,0,11429638,0,1696665,0,861547,0,774535,0,3034213,0,2511857,0,181604,0,2369218,0,1092718,0,1459507,0,-98088,1,84919,0,57935369,0,57287268,0,0,1,18295,0,629806,0,56533303,0,40210326,0,2089678,0,4456004,0,354917,0,29685,0,2406925,0,1154559,0,308443,0,81085,0,353295,0,0,0,621503,0,79914,0,160894,1,235,0,4225841,0,1402065,0,1503958,0,2277117,0,773159,0,1402065,0,2177235,0,775170,0,40422,1,1090,0,10647,0,0,1,366,1,28319,1,61468,1,61468,0,0,1,2,1,2,0,0,0,0,0,0,0,0
2005,3,44,3,0,153380,0,5502066,0,1166460,0,339077,1,5155,0,2208810,1,29332,1,17,0,105867,0,234864,1,4,1,16846,0,4169236,0,3160101,1,194,1,57,1,38771,0,698504,0,389961,0,49357,0,5502066,0,687107,0,873262,0,549721,0,3733463,0,642922,0,52921,0,-1037330,0,1102113,0,1829359,0,-3836691,0,132111,0,40048081,0,39719736,1,13907,0,76099,0,238339,0,39392444,0,25210439,0,2054126,0,2767357,0,240327,0,69271,0,2445335,0,818044,0,196465,0,60122,0,311022,1,49,0,650344,0,27835,0,111492,1,1850,0,4428367,0,655638,0,657088,0,1825650,0,1168561,0,641731,0,1817682,0,1175951,0,13199,1,5868,0,3450,1,3461,0,0,1,420,1,2159,1,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,44,2,0,42688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7418090,0,7271865,0,10,0,89566,0,56650,0,7843145,0,5414965,0,151755,0,575441,0,54628,0,29967,0,390314,0,195963,0,80908,0,9562,0,70030,1,2481,0,73170,1,2053,0,36615,1,6556,0,748737,0,-425056,0,370951,0,1071905,0,700954,0,-425065,0,310172,0,735238,0,790322,1,1954,0,6193,0,0,0,-1793,0,783967,0,638,0,638,0,0,0,5057,0,5057,0,0,1,10500,0,9118,1,744
2005,3,44,1,0,394638,0,321850950,0,34219408,0,38126717,0,583622,0,140096940,0,96539,0,201286,0,11896430,0,3969985,0,481182,0,18272041,0,116885151,0,64913867,0,13964,1,6258,0,8392946,0,13975559,0,4490809,0,5217357,0,321850950,0,39491278,0,85448662,0,24557998,0,26710905,0,52228207,0,5665245,0,87748655,0,11539146,0,30127298,0,50826840,0,4744629,0,1163990410,0,1148107034,0,81277,0,986839,0,14815259,0,1140662832,0,913119873,0,16908878,0,77865191,0,4298760,0,992703,0,22170827,0,14624413,0,7191043,0,979292,0,6866098,1,5819,0,14519741,0,1335364,0,5732515,0,266456,0,53785860,0,23327578,0,28331057,0,35380052,0,7048995,0,23246301,0,30853702,0,7607401,0,4602428,0,988895,0,1130285,0,14937,0,14318,0,2453993,0,320590,0,376727,0,56136,0,161738,0,168601,0,6863,0,40543,0,26117,1,1522
2005,3,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
