YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,EXMT_INTRST_IND,EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,BUILT_GN_TX_IND,BUILT_GN_TX,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2007,3,23,7,0,41103,0,87018299,0,10803896,0,19787516,0,99786,0,13867373,1,19176,1,47935,0,15403276,0,1862139,1,82963,0,4419496,0,31060056,0,18768867,1,99678,1,60003,0,4994137,0,438704,0,176221,0,3236830,0,87018299,0,11452567,0,14339634,0,11283042,0,7861793,0,17741163,0,2270912,0,22069188,0,1710824,0,7995377,0,13283102,0,920115,0,170060055,0,168899390,0,4775,0,237139,0,918750,0,162191531,0,126284660,0,4765667,0,8206375,0,692241,0,301900,0,2857431,0,2780268,0,1605819,0,47320,0,2298957,1,11108,0,442099,0,613387,0,1546796,1,31367,0,9706134,0,7868524,0,8757750,0,11406075,0,2648326,0,7863749,0,10599417,0,2735668,0,803958,0,43042,0,441087,1,1689,0,23762,0,294378,0,85570,0,207718,0,122148,0,4472,0,8637,1,4165,1,6516,1,6516,0,0
2007,3,23,6,0,35204,0,24977336,0,3767938,0,4243322,1,14528,0,4895442,1,175,0,0,0,3146860,0,1119868,1,96565,0,672373,0,15215201,0,10033693,0,0,0,0,0,1140497,0,257456,0,71571,0,541431,0,24977336,0,2877968,0,3477961,0,2162245,0,2825116,0,6326485,0,429714,0,6877848,0,627260,0,1551263,0,5040471,0,341146,0,70707039,0,70410618,1,452,0,93834,0,202135,0,66644431,0,46868673,0,2627578,0,4574746,0,510335,0,134802,0,1330145,0,1509425,0,751977,0,21118,0,948625,1,467,0,303176,0,184310,0,680615,1,18395,0,6180044,0,4062607,0,4390159,0,5203563,0,813404,0,4062155,0,4894640,0,832485,0,255958,0,17473,0,92939,0,0,1,-252,1,145797,0,27045,1,34458,1,7412,1,45001,1,45001,0,0,1,1456,1,1456,0,0
2007,3,23,5,0,41495,0,14844022,0,3702738,0,2265911,1,10677,0,2244497,0,0,1,713,0,1407070,0,1003050,1,5735,0,637172,0,11844651,0,9382496,0,0,0,0,0,931016,0,170868,0,108407,0,132182,0,14844022,0,1519531,0,1894567,0,1901349,0,3151806,0,2689261,0,229775,0,3457732,0,537802,0,1140677,0,1967498,0,188245,0,65045561,0,64764279,0,0,0,54791,0,226491,0,61665018,0,43073213,0,2485496,0,4886835,0,455158,0,134679,0,1183192,0,1305405,0,409871,0,14654,0,667831,0,0,0,281168,0,287324,0,531503,1,3055,0,5945634,0,3380544,0,3746641,0,4799273,0,1052633,0,3380544,0,4456541,0,1075997,0,365358,0,11782,0,87514,0,0,1,35431,1,230630,1,691,1,5840,1,5149,1,48,1,48,0,0,1,221,1,221,0,0
2007,3,23,4,0,78322,0,12796510,0,2819478,0,1698402,1,4817,0,836153,1,17780,0,0,0,633160,0,1112962,1,24207,0,211822,0,17448830,0,12644163,0,0,0,0,0,437902,0,125834,0,50121,0,129080,0,12796510,0,1464386,0,1663112,0,1035553,0,2470626,0,4047997,0,-1366,0,2116202,0,806306,0,1948474,0,-579267,1,59311,0,59146192,0,58983627,1,97,0,79686,0,82782,0,55969122,0,31939785,0,3746515,0,6858544,0,429305,0,99014,0,1106202,0,1605648,0,562013,0,8431,0,1331114,0,0,0,306487,0,150120,0,636031,0,0,0,7189912,0,3177070,0,3255508,0,4240899,0,985391,0,3176973,0,4168350,0,991376,0,74631,1,319,0,72774,0,0,1,6,1,1532,1,1378,1,4054,1,2676,1,2526,1,2526,0,0,0,0,0,0,0,0
2007,3,23,3,0,256193,0,7658617,0,2720619,0,400515,1,2064,0,222818,0,0,0,0,0,185703,0,950068,1,21092,0,124796,0,15144570,0,12051448,1,11172,1,3615,1,44419,0,202036,0,104758,0,-207306,0,7658617,0,748739,0,1086628,0,1132282,0,3084794,0,2861257,0,113527,0,-1368610,0,676102,0,1337140,0,-3102876,0,278975,0,90394293,0,90030770,1,39,0,60135,0,303349,0,85562724,0,47820210,0,7083660,0,7403644,0,495823,0,71891,0,2192238,0,2175806,0,579221,0,15663,0,1062985,1,3285,0,626344,0,300004,0,801388,1,1666,0,14928896,0,4831570,0,5211684,0,6834000,0,1622316,0,4831531,0,6513208,0,1681677,0,348887,1,200,0,48744,0,0,0,0,1,299944,0,24779,1,40388,1,15610,1,6488,1,6488,0,0,0,0,0,0,0,0
2007,3,23,2,0,101416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16098189,0,15935767,1,2471,0,150306,0,9645,0,14279436,0,8260147,0,854835,0,799170,0,92794,0,55894,0,234703,0,255883,0,170229,0,8150,0,310395,0,0,0,89249,0,101946,0,78556,1,5934,0,2961552,0,1818753,0,2058912,0,2962663,0,903751,0,1816282,0,2729200,0,912918,0,228606,1,1425,0,54207,0,0,1,2847,1,170128,1,14065,1,17553,1,3489,0,-41,0,0,0,41,1,20643,1,20643,0,0
2007,3,23,1,0,569361,0,451859162,0,64355210,0,112923750,0,609439,0,77190776,0,433069,0,843538,0,58537818,0,8121480,0,1315411,0,32649838,0,159768762,0,99663245,0,488888,0,151486,0,22314483,0,2638951,0,863129,0,11564489,0,451859162,0,78926973,0,58860884,0,63602805,0,27916137,0,89969019,0,13657899,0,118925446,0,6537707,0,26830997,0,89545012,0,3988270,0,979699077,0,972336286,0,140751,0,1129233,0,6092806,0,931215915,0,723175860,0,29343631,0,48734992,0,3709763,0,1355360,0,15086195,0,15139968,0,7647767,0,273819,0,11703929,0,58388,0,3085336,0,3231389,0,9057108,0,143229,0,59469182,0,48483162,0,54662289,0,67188572,0,12526283,0,48342411,0,61706804,0,13364393,0,5988131,0,391073,0,2963468,0,13381,0,121661,0,2498546,0,236931,0,651278,0,414347,0,94816,0,119079,0,24263,0,56824,0,52303,0,27
2007,3,31,12,0,407,0,115892408,0,11130659,0,19660514,0,460978,0,20529946,0,246465,0,1131211,0,5492384,0,430655,0,46766,0,15136927,0,65614649,0,37429019,0,2599798,0,139156,0,1866466,0,5716245,0,1116467,0,5435344,0,115892408,0,11396922,0,5527219,0,11178484,0,1226407,0,20233845,0,6044942,0,60284588,0,1844234,0,6052515,0,55649222,0,3261383,0,167178362,0,164691967,0,141630,0,146721,0,2198044,0,156814363,0,121075479,0,1653029,0,10018907,0,727798,0,135795,0,1405838,0,2297151,0,1751396,0,307900,0,3660976,0,237401,0,2134397,0,806385,0,2060788,0,25281,0,8515842,0,10363999,0,12713242,0,13464005,0,750762,0,10222369,0,11312413,0,1090044,0,2326672,0,619460,0,761492,0,172588,0,83478,0,689655,0,61560,0,67768,0,6208,0,102641,0,107578,0,4937,0,175320,0,157943,0,14178
2007,3,31,11,0,544,0,37494128,0,3365281,0,8244354,0,187835,0,8639897,0,26331,0,116786,0,1668887,0,255720,0,28744,0,3262964,0,24102411,0,14769858,0,143472,0,10387,0,801987,0,1241624,0,326931,0,890681,0,37494128,0,4108538,0,3142940,0,3301494,0,736683,0,5994739,0,857390,0,19352345,0,458370,0,1664035,0,18243812,0,1013872,0,65979559,0,65336456,0,23246,0,73544,0,546314,0,62041826,0,47235751,0,968319,0,4120866,0,203669,0,85582,0,664688,0,1050672,0,706974,0,91424,0,1411550,0,40306,0,655539,0,347310,0,942080,0,14101,0,3502998,0,3937733,0,5348517,0,5699543,0,351027,0,3914488,0,4322149,0,407661,0,1411188,0,145687,0,224336,0,38445,0,9433,0,993287,0,18210,0,20576,0,2367,0,4632,0,7479,0,2848,0,23101,0,20792,0,1982
2007,3,31,10,0,1361,0,47213953,0,4089527,0,11895359,0,229285,0,11391023,0,181008,0,115092,0,2323296,0,359703,1,20438,0,2966837,0,30510971,0,18858242,1,29377,1,4815,0,663415,0,1444037,0,434979,0,751192,0,47213953,0,6608344,0,4628010,0,4279156,0,1283572,0,7332584,0,773482,0,22308804,0,539152,0,2190238,0,20937690,0,1358275,0,92497710,0,91595772,0,24772,0,145027,0,732139,0,87000048,0,66447081,0,1522613,0,5957938,0,287472,0,104796,0,1154400,0,1439955,0,936187,0,120796,0,1911672,1,1701,0,654639,0,420464,0,1112629,0,2990,0,4924716,0,5497662,0,6719694,0,7263914,0,544220,0,5472890,0,6133534,0,660644,0,1199202,0,130915,0,240707,0,7537,0,-5608,0,825651,0,19317,0,20764,0,1447,0,28285,0,30424,1,2139,0,5715,0,1698,1,3950
2007,3,31,9,0,3892,0,59275394,0,6214561,0,15176538,0,225141,0,15029135,1,32396,0,108607,0,2362333,0,578914,0,64398,0,2997750,0,39799722,0,25560078,1,44619,1,15015,0,830058,0,1410670,0,460675,0,886601,0,59275394,0,8405922,0,6233657,0,4958747,0,2484704,0,9949293,0,827683,0,26415389,0,1097714,0,3023695,0,23873260,0,1579281,0,125892529,0,124940445,0,25005,0,145018,0,782061,0,117911654,0,89006742,0,2657351,0,8546082,0,481554,0,187270,0,1842681,0,2060756,0,1309521,0,115650,0,2282158,1,13019,0,780664,0,530601,0,1748157,0,9723,0,6339724,0,7980875,0,9284481,0,10013211,0,728730,0,7955870,0,8802585,0,846715,0,1282466,0,106438,0,286919,0,41385,0,5663,0,842060,0,40648,0,43017,0,2369,0,5498,0,6901,1,1403,0,3624,0,2858,1,728
2007,3,31,8,0,5377,0,37202797,0,3797626,0,9393503,0,102122,0,10326404,1,273,1,1640,0,1221005,0,409713,0,132,0,1444155,0,26913597,0,17600195,0,0,0,0,0,408640,0,1151435,0,529927,0,366917,0,37202797,0,5197849,0,4082626,0,2683370,0,2008621,0,6347089,0,344079,0,16539164,0,952723,0,1612840,0,14871761,0,898159,0,80591982,0,80033493,0,4429,0,105073,0,448988,0,75608985,0,56007832,0,2185977,0,5550623,0,424266,0,120151,0,1427270,0,1494269,0,787507,0,66720,0,1478820,0,0,0,458549,0,271756,0,1086840,1,4045,0,4244361,0,4982997,0,5733608,0,6399933,0,666324,0,4978569,0,5734241,0,755673,0,714340,0,15888,0,212293,1,1048,0,2327,0,482784,0,16556,0,18438,1,1881,1,24144,1,24174,1,30,1,258,1,258,0,0
2007,3,31,7,0,23114,0,53083108,0,7487651,0,14399629,0,117247,0,11313314,0,0,1,1678,0,1528748,0,1210477,1,239115,0,2434844,0,42396760,0,30013878,0,0,0,0,0,728706,0,2374696,0,1246661,0,345277,0,53083108,0,8521051,0,3973603,0,4400927,0,5850074,0,9851643,0,1312627,0,19173184,0,1724957,0,5623801,0,13552679,0,1728252,0,132621496,0,131578477,0,12291,0,212747,0,817981,0,124964686,0,87546433,0,5295172,0,10052163,0,819611,0,216460,0,3324989,0,3006854,0,1297336,0,121922,0,2271372,1,104,0,655043,0,609388,0,1807835,0,47583,0,7892421,0,7656810,0,8436979,0,9844532,0,1407553,0,7644519,0,9130658,0,1486138,0,763646,0,52974,0,287818,0,0,0,5747,0,417106,0,16587,0,18188,1,1601,1,12227,1,12227,0,0,1,185,1,185,0,0
2007,3,31,6,0,12430,0,9057331,0,1785161,0,2220640,1,17032,0,1574159,0,0,0,0,0,387168,0,328791,0,0,0,283041,0,9410510,0,7520318,0,0,0,0,1,128945,0,623512,0,229558,0,82312,0,9057331,0,1388630,0,974329,0,539158,0,953681,0,3147180,0,227835,0,1826518,0,474208,0,625796,0,940473,0,213959,0,22958659,0,22699189,1,154,0,190724,0,68593,0,21771268,0,12907945,0,1175066,0,2191931,0,251027,0,62990,0,870480,0,619959,0,309553,0,46321,0,490985,1,717,0,151846,0,136895,0,310562,1,175,0,2244816,0,1187391,0,1267807,0,1870263,0,602456,0,1187237,0,1802703,0,615466,0,70617,1,4633,0,34761,0,0,1,5,1,31218,1,8949,1,8949,0,0,1,1003,1,1003,0,0,1,611,1,611,0,0
2007,3,31,5,0,16736,0,6300089,0,1100751,0,1807822,1,5706,0,855871,0,0,0,0,0,335951,0,115542,1,28410,1,153866,0,7492974,0,6004101,0,0,0,0,1,35298,0,410501,0,94647,0,67555,0,6300089,0,1235902,0,569687,0,492631,0,2297522,0,1237847,0,125395,0,341105,0,471770,0,1108839,0,-999607,1,239896,0,19661905,0,19509421,0,0,1,26433,0,126050,0,18725278,0,11609999,0,1204020,0,1521813,0,168334,0,18313,0,830346,0,537297,0,174894,0,23149,0,367362,0,0,0,155935,0,48876,0,129938,0,0,0,1935002,0,936627,0,963169,0,1496010,0,532841,0,936627,0,1471657,0,535031,0,22196,1,5545,0,32381,0,0,1,-16458,0,728,1,3930,1,3930,0,0,1,417,1,417,0,0,0,0,0,0,0,0
2007,3,31,4,0,21182,0,3659930,0,819211,0,515347,1,6036,0,622298,0,0,0,0,0,267242,0,87923,1,19543,1,64649,0,4356600,0,3388648,0,0,0,0,1,47883,0,458981,0,210445,0,5381,0,3659930,0,557420,0,500056,0,363998,0,961516,0,972673,1,12371,0,291896,0,369078,0,359894,0,-333764,1,103313,0,17091480,0,16967985,1,156,1,44782,0,78557,0,16458310,0,8635264,0,1093031,0,2261972,0,168332,1,21500,0,758818,0,496898,0,180582,0,24655,0,257027,0,0,0,96738,1,35038,0,131140,1,16979,0,2280338,0,633170,0,851877,0,1133485,0,281608,0,633014,0,986581,0,353566,0,210884,1,446,0,15020,0,0,1,61,1,195357,1,1895,1,1895,0,0,1,6083,1,6083,0,0,0,0,0,0,0,0
2007,3,31,3,0,55607,0,2034271,0,564000,0,263459,0,0,0,319161,1,2479,0,0,0,52881,0,83012,1,7977,1,17129,0,4283058,0,3583190,0,0,0,0,1,1428,0,109410,0,73406,0,-13129,0,2034271,0,387249,0,408914,0,354617,0,2036917,0,730326,0,57092,0,-1940845,0,282688,0,487547,0,-2658236,1,52843,0,13216415,0,13093411,1,6875,1,25762,0,90367,0,12380787,0,5061906,0,1383551,0,1763615,0,107494,1,8288,0,739501,0,435247,0,162163,0,7276,0,215272,0,0,0,156429,1,36294,0,140704,0,0,0,2163047,0,835628,0,922312,0,1385298,0,462986,0,828753,0,1293515,0,464762,0,93559,1,408,0,7810,0,0,0,0,1,85341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3,31,2,0,20286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10113001,0,9254771,1,1513,0,700533,0,156185,0,9818858,0,6525436,0,302248,0,1085751,0,47005,0,35896,0,226539,0,218898,0,118990,0,14358,0,162567,0,796,0,79834,0,69080,0,108773,1,4062,0,818626,0,294143,0,4056597,0,4835392,0,778795,0,292631,0,1082734,0,790104,0,3905264,0,52592,0,52580,1,1245,1,11600,0,3787247,1,-141352,0,293,1,141645,1,55,1,55,4,,0,44971,0,43124,0,1847
2007,3,31,1,0,160937,0,371213409,0,40354428,0,83577166,0,1351383,0,80601209,0,488952,0,1475013,0,15639895,0,3860448,0,455524,0,28762164,0,254881253,0,164727527,0,2817267,0,169373,0,5512825,0,14941111,0,4723696,0,8818131,0,371213409,0,47807826,0,30041041,0,32552582,0,19839696,0,65797219,0,10582896,0,164592149,0,8214893,0,22749200,0,144077290,0,10449233,0,747803100,0,739701387,0,240069,0,1816364,0,6045279,0,703496064,0,512059867,0,19440376,0,53071660,0,3686562,0,997040,0,13245551,0,13657955,0,7735104,0,940172,0,14509760,0,294044,0,5979613,0,3312086,0,9579445,0,124939,0,44861890,0,44307036,0,56298283,0,63405584,0,7107301,0,44066966,0,52072770,0,8005804,0,12000033,0,1134988,0,2156116,0,262247,0,96248,0,8350433,0,46300,0,203818,0,157517,0,184984,0,196341,0,11357,0,253787,0,227468,0,22686
2007,3,41,12,0,452,0,137309983,0,7757847,0,25495180,0,414426,0,35902519,0,4693,0,616928,0,8631303,0,909593,0,98514,0,18288673,0,49042043,0,21766955,0,101027,0,73311,0,3320325,0,5620581,0,937630,0,4713079,0,137309983,0,24821602,0,14081504,0,11468496,0,1969201,0,25977501,0,5745496,0,53246184,0,1237806,0,3607751,0,49901167,0,1500540,0,383663871,0,379147722,0,114710,0,650628,0,3750811,0,374312765,0,317468425,0,1772018,0,21055876,0,1313348,0,265640,0,3685301,0,3069314,0,2515874,0,354947,0,3719689,0,6192,0,2836579,0,769081,0,2471520,0,276457,0,12732502,0,9351106,0,13001091,0,13273386,0,272295,0,9236396,0,10234350,0,997953,0,3506689,0,783901,0,1107621,0,31955,0,27298,0,1555914,0,107460,0,126106,0,18646,0,150546,0,156998,0,6452,0,55853,0,38503,0,17350
2007,3,41,11,0,784,0,53045397,0,3924380,0,12598968,0,238352,0,17981211,0,70757,0,390287,0,2764354,0,491696,0,79179,0,3685675,0,15942814,0,8422074,0,45793,0,31712,0,1130556,0,2194918,0,434642,0,871589,0,53045397,0,9062911,0,10466680,0,3957406,0,1489268,0,7647062,0,716393,0,19705677,0,544165,0,1940798,0,17944418,0,723703,0,163452457,0,161422280,0,32124,0,138101,0,1859952,0,159097838,0,132956662,0,1232300,0,10048363,0,524894,0,197547,0,1784457,0,1724695,0,1199487,0,152363,0,1201190,0,38,0,1167223,0,327639,0,876642,0,10233,0,5694104,0,4354619,0,6005742,0,6281409,0,275667,0,4322495,0,4709774,0,387278,0,1617787,0,54375,0,313096,0,22637,0,7750,0,1219929,0,44082,0,51422,0,7340,0,21378,0,22501,0,1124,0,25388,0,19201,0,5650
2007,3,41,10,0,2068,0,70288654,0,6184516,0,15897273,0,343556,0,27535142,1,28821,0,109385,0,3128764,0,491513,0,80018,0,3762382,0,19619297,0,10639046,1,3300,1,349,0,1507566,0,2427583,0,592871,0,1088917,0,70288654,0,11940646,0,18590328,0,5095314,0,2744094,0,8528817,0,796165,0,22593290,0,1190509,0,2366750,0,20003592,0,967561,0,242780951,0,239809197,0,14426,0,216355,0,2740972,0,237483640,0,202131674,0,1833311,0,13279575,0,653002,0,383288,0,2458943,0,2025764,0,1762569,0,154433,0,1493001,1,129,0,1822738,0,358973,0,1071643,0,11391,0,8043206,0,5297311,0,6936151,0,7356143,0,419992,0,5282884,0,5832308,0,549424,0,1586866,0,83625,0,343718,0,7966,0,9746,0,1141812,0,51147,0,56714,0,5567,0,15255,0,24205,1,8951,0,8405,0,5097,0,3195
2007,3,41,9,0,7833,0,118324379,0,11360971,0,25358376,0,414263,0,51180785,0,149572,0,152663,0,4483240,0,1136366,0,177635,0,4920640,0,31107421,0,17844290,1,5442,1,727,0,1674590,0,4310728,0,889396,0,1454627,0,118324379,0,18467148,0,36798795,0,8512489,0,5265865,0,12913860,0,1164831,0,35201391,0,2270222,0,5585627,0,28918430,0,1572888,0,422824071,0,417199005,0,22643,0,328756,0,5273667,0,414230255,0,347736911,0,4175972,0,25799189,0,1167753,0,433572,0,5109385,0,4006108,0,3027564,0,318290,0,2210897,0,0,0,3368312,0,578100,0,2030987,0,8173,0,14259042,0,8593817,0,10505243,0,11491795,0,986552,0,8571174,0,9822859,0,1251685,0,1768829,0,160260,0,541146,0,29071,0,2668,0,1035684,0,93767,0,100778,0,7011,0,71473,0,71494,1,21,0,25947,0,17697,0,7282
2007,3,41,8,0,12948,0,90733598,0,9147696,0,17108139,0,193066,0,42112250,1,16452,1,250446,0,3968728,0,791997,1,32797,0,2944206,0,24939397,0,15145276,0,0,0,0,0,1703762,0,2785182,0,634129,0,905020,0,90733598,0,14440782,0,25834625,0,6567300,0,4574350,0,9510528,0,916407,0,28889606,0,3480373,0,4718608,0,22390746,0,1700121,0,328406907,0,324614500,0,19435,0,179072,0,3593900,0,322466230,0,268535307,0,3797761,0,20098292,0,876238,0,374524,0,3959008,0,4321104,0,2411407,0,199620,0,1431409,1,2,0,2918531,0,553756,0,1629042,0,20566,0,11339662,0,5940677,0,6960817,0,8379682,0,1418865,0,5921242,0,7578858,0,1657616,0,942867,0,45485,0,368175,1,2338,0,3137,0,523733,0,59791,0,64393,1,4603,0,36917,0,37003,1,86,1,9517,1,7971,1,1546
2007,3,41,7,0,58625,0,127448619,0,14954976,0,26233707,0,178241,0,46671404,1,112817,1,297335,0,5176214,0,2236595,0,610025,0,5359512,0,45690338,0,27365070,1,52212,1,10616,0,3727312,0,4248488,0,1678930,0,1310544,0,127448619,0,23831320,0,18029814,0,10637420,0,9907238,0,20977828,0,2090854,0,41974147,0,3573882,0,9842644,0,30813480,0,2255859,0,459657545,0,455846075,0,15683,0,314088,0,3481700,0,448054740,0,357813742,0,8898682,0,29732811,0,1663339,0,631016,0,7246931,0,5417674,0,3355556,0,303716,0,2247351,1,1179,0,3906389,0,982245,0,2012892,0,87462,0,23753755,0,11602805,0,13761604,0,16593018,0,2831414,0,11587122,0,14640400,0,3053277,0,2025334,0,79566,0,529999,1,140,0,13696,0,1401934,0,103131,0,129909,0,26778,0,46017,1,47937,1,1920,1,3537,1,2062,1,1475
2007,3,41,6,0,50910,0,35683022,0,4657196,0,5258200,0,80728,0,13165310,1,361,1,18379,0,1039605,0,955404,1,90483,0,1062219,0,16321962,0,10132506,0,0,0,0,0,926711,0,2380759,0,719236,0,738903,0,35683022,0,6266505,0,2134475,0,2301672,0,4950114,0,9113088,0,630436,0,10286732,0,1963039,0,3784151,0,5478465,0,938923,0,125495585,0,124401070,1,13633,0,135439,0,945444,0,122273603,0,91201877,0,3650411,0,9183198,0,521513,0,155981,0,3226778,0,2097439,0,863675,0,134848,0,858262,0,0,0,1160957,0,248219,0,420464,1,322,0,8549661,0,3221982,0,4530902,0,5701028,0,1170126,0,3208349,0,4449773,0,1241424,0,1308145,0,23414,0,109399,0,0,1,-1,0,1175333,0,22694,0,35463,1,12769,1,-8287,1,59,1,8345,1,494,1,494,0,0
2007,3,41,5,0,74210,0,25832645,0,4691530,0,3560571,1,3509,0,8664823,0,0,0,0,0,941756,0,754253,0,249,0,546862,0,11779160,0,7562781,1,7803,1,6112,0,435528,0,2155385,0,633759,0,500888,0,25832645,0,4836871,0,1841202,0,1412152,0,5642453,0,5044231,0,666053,0,6389684,0,1270532,0,3176465,0,2341928,0,399240,0,120261588,0,119346809,0,0,0,68744,0,846036,0,117171876,0,88169503,0,3620734,0,8322487,0,576881,0,83127,0,3540540,0,1994788,0,623324,0,142099,0,629268,0,0,0,1055307,0,157244,0,318523,1,49345,0,7888707,0,3089712,0,3356910,0,4534805,0,1177895,0,3089712,0,4358625,0,1268913,0,166811,0,19794,0,66458,0,0,1,17053,1,63507,0,100386,0,100386,0,0,0,0,0,0,0,0,1,76,1,76,0,0
2007,3,41,4,0,108319,0,18159545,0,3107562,0,1924717,1,5787,0,6638475,0,0,0,0,0,548041,0,576216,0,0,0,57500,0,9556785,0,6515955,1,28019,1,1993,0,252974,0,2251273,0,889562,0,631280,0,18159545,0,3241154,0,1563995,0,1570927,0,5680196,0,2943756,0,199275,0,2960241,0,1894486,0,4054503,0,-2797744,0,191005,0,96587117,0,95313053,1,1074,0,73950,0,1199041,0,94758926,0,69440723,0,3432275,0,5947863,0,453337,0,139580,0,3602382,0,1668947,0,505797,0,141061,0,623780,0,0,0,979554,0,169684,0,335854,1,18959,0,7299129,0,1828191,0,1963890,0,3614039,0,1650149,0,1827117,0,3513310,0,1686193,0,142464,1,3780,0,45488,1,48311,0,0,1,44885,1,-5812,1,4078,1,9890,1,121,1,121,0,0,0,0,0,0,0,0
