YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,EXMT_INTRST_IND,EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,PORTFOLIO_IND,PORTFOLIO,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_OTHR_PORT_INCM_IND,S_OTHR_PORT_INCM,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,BUILT_GN_TX_IND,BUILT_GN_TX,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2004,3,41,9,0,7013,0,106131418,0,9477826,0,22404147,0,341845,0,48991185,0,76877,0,123210,0,3506593,0,971720,0,252942,0,4092954,0,27266738,0,15736673,0,10327,0,3154,0,1761771,0,2794094,0,760571,0,1243275,0,106131418,0,15901997,0,36776782,0,8019796,0,4355970,0,10635451,0,1011007,0,29430416,0,2079481,0,3759935,0,25214075,0,1623075,0,380892070,0,375880734,0,19488,0,218318,0,4773530,0,373489791,0,315136194,0,3611113,0,22457153,0,984331,0,409315,0,4096422,0,3709551,0,1623548,0,196631,0,2599863,0,1116,0,3707756,0,493665,0,1877882,0,15504,0,12569747,0,7402278,0,8298337,0,9237764,0,939426,0,7382790,0,8455269,0,1072479,0,814657,0,29973,0,261198,0,15518,0,8146,0,499649,0,173,0,83223,0,87827,0,4604,0,17667,0,25211,0,7544,0,9294,0,4012,0,74
2004,3,41,10,0,1723,0,58567769,0,4894900,0,13712688,0,260861,0,23268902,0,34674,0,117753,0,2521358,0,402619,0,35914,0,2858508,0,16955993,0,9267863,0,7213,0,295,0,1112162,0,1877473,0,410857,0,707490,0,58567769,0,9099695,0,16874608,0,4578786,0,2205585,0,6923522,0,751693,0,18133881,0,772604,0,1885586,0,16159146,0,683456,0,196056687,0,193658268,0,9174,0,111576,0,2277669,0,191193210,0,159635795,0,1722667,0,11996644,0,575038,0,217441,0,2073112,0,2009405,0,854674,0,139370,0,1742378,0,335,0,2113337,0,304110,0,1018770,0,10757,0,6779375,0,4863477,0,5598257,0,5934563,0,336307,0,4854303,0,5267338,0,413035,0,683757,0,15623,0,165827,0,4518,0,7318,0,490086,0,386,0,54543,0,61943,0,7400,0,5653,0,14450,0,8797,0,6592,0,1926,0,196
2004,3,41,11,0,562,0,38386803,0,2970271,0,9183764,0,225203,0,13192081,0,71685,0,160912,0,1819893,0,290024,0,49059,0,2762999,0,12120638,0,6215254,0,53795,0,31718,0,869845,0,1166054,0,359614,0,507572,0,38386803,0,6820818,0,7872442,0,3427603,0,1218955,0,5050277,0,623174,0,13373534,0,343996,0,1118429,0,12338377,0,427268,0,118928664,0,117636338,0,14463,0,166963,0,1110900,0,115916713,0,96676525,0,950011,0,7233631,0,371871,0,186061,0,1239139,0,1231473,0,523528,0,71589,0,1431582,0,18,0,924287,0,207914,0,659668,0,4913,0,4204505,0,3011951,0,3589977,0,3797215,0,207238,0,2997488,0,3289888,0,292400,0,538688,0,16560,0,129634,0,23369,0,3280,0,365845,4,,0,37445,0,39386,0,1941,0,16356,0,19677,0,3322,0,21475,0,17801,0,0
2004,3,41,12,0,337,0,87795570,0,6702519,0,17145568,0,375950,0,24759256,0,8250,0,562771,0,3950882,0,349558,0,20500,0,10880340,0,30199033,0,14696273,0,80133,0,59424,0,2089680,0,3406803,0,479821,0,3251748,0,87795570,0,17871282,0,9868612,0,7184820,0,1250000,0,14222518,0,2059407,0,35338933,0,1504810,0,2690668,0,32318127,0,1174672,0,233318477,0,230364971,0,35825,0,335626,0,2582055,0,226376002,0,187225457,0,1159177,0,14917719,0,836256,0,265926,0,2476193,0,2278756,0,1011648,0,214521,0,3443146,0,14485,0,2023469,0,426236,0,1592532,0,174291,0,8316189,0,6942476,0,10282740,0,10834314,0,551574,0,6906650,0,7808599,0,901949,0,3292396,0,87811,0,380839,0,108641,0,24951,0,2690154,4,,0,86622,0,89861,0,3239,0,-2929,0,50970,0,53899,0,11406,0,8252,0,0
2004,3,42,1,0,203059,0,253096807,0,24599887,0,77061138,0,1180719,0,80035059,0,233250,0,1040185,0,11777139,0,2980944,0,331285,0,14036625,0,75622164,0,46015809,0,174493,0,90614,0,3332643,0,7909122,0,2183404,0,3433419,0,253096807,0,63158193,0,34724768,0,17402343,0,15815410,0,30729989,0,3432609,0,87833495,0,7592595,0,9625377,0,74428847,0,3813325,0,863268071,0,856448038,0,69994,0,619227,0,6130812,0,836707066,0,684227475,0,15588085,0,52200018,0,2580646,0,1586908,0,10002912,0,9765312,0,3738202,0,642157,0,7279945,0,13628,0,4013789,0,2036597,0,4295656,0,93101,0,38642636,0,26561005,0,32201112,0,36213113,0,4012001,0,26491011,0,31085855,0,4594845,0,5486359,0,1025225,0,629360,0,223937,0,36468,0,3570799,1,569,0,167609,0,209557,0,41948,0,56133,0,121302,0,65169,0,32737,0,25117,1,304
2004,3,42,2,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2004,3,42,3,0,85600,0,2608527,0,894153,0,325387,1,678,0,504996,0,0,1,115,0,37555,0,142657,1,47,1,8519,0,2104455,0,1587095,1,27298,0,0,1,10074,0,273727,0,147679,0,14996,0,2608527,0,352054,0,194254,0,271600,0,2676179,0,374151,0,10870,0,-1270579,0,1548144,0,409307,0,-3074206,0,153824,0,19470066,0,19175227,1,109,1,10042,0,284688,0,18063636,0,10502706,0,1740196,0,1294756,0,54297,0,40336,0,647584,0,304556,0,59382,0,15173,0,206302,0,0,0,191014,0,118713,0,69686,1,52157,0,2766780,0,1406429,0,1474388,0,1856962,0,382574,0,1406320,0,1780680,0,374359,0,63873,1,861,0,5510,1,66946,0,-38,1,-9405,0,0,1,2205,1,2205,0,0,1,1989,1,1989,0,0,0,0,0,0,0,0
2004,3,42,4,0,27370,0,4438130,0,1028420,0,874569,0,344,0,976979,1,2599,0,0,0,235574,0,268523,0,0,1,6034,0,2616608,0,1866326,0,0,0,0,1,76480,0,323336,0,177655,0,73333,0,4438130,0,949589,0,479658,0,407160,0,1037019,0,1130754,0,14389,0,419560,0,692551,0,663935,0,-827109,1,109816,0,23346167,0,23258243,0,0,1,5566,0,82358,0,22533849,0,15335383,0,1054598,0,1707419,0,89435,0,40222,0,600069,0,350748,0,121010,0,18194,0,202446,0,0,0,108198,0,97669,0,122729,1,7624,0,2678104,0,812318,0,796522,0,1215742,0,419220,0,812318,0,1211652,0,399334,0,4112,1,308,0,3803,0,0,0,0,0,0,0,0,1,-21209,1,1555,1,22765,1,1301,1,1301,0,0,1,304,0,0,1,304
2004,3,42,5,0,20122,0,7227189,0,1081296,0,1957993,0,19,0,2073416,1,13556,0,0,0,255229,0,364707,1,5331,0,225019,0,2673403,0,1722899,1,7117,1,1068,1,98845,0,265653,0,94035,0,23643,0,7227189,0,1952878,0,489025,0,534465,0,2014178,0,925703,1,67639,0,1243302,0,486541,0,624361,0,148173,1,15774,0,31446567,0,31356426,0,0,1,23524,0,66616,0,30592444,0,24829870,0,689658,0,1548358,0,89771,0,20154,0,632186,0,263351,0,150800,0,88574,0,166534,0,0,0,128426,0,27054,0,72215,0,0,0,1885491,0,854123,0,880446,0,1439380,0,558934,0,854123,0,1419566,0,565443,0,22671,1,24,0,16515,0,0,1,376,1,5756,0,0,1,2229,1,2229,0,0,1,1423,1,1423,0,0,1,148,1,148,0,0
2004,3,42,6,0,13236,0,9016229,0,1223891,0,2573248,1,7396,0,2824710,0,0,1,79692,0,363351,0,148689,1,50765,0,229583,0,4091109,0,2937676,0,0,0,0,1,83111,0,292137,0,132542,0,133555,0,9016229,0,2337565,0,1086598,0,276796,0,884819,0,1304578,0,146101,0,2979771,0,375565,0,568729,0,2252925,1,217447,0,30417096,0,29930496,1,2960,0,12707,0,470934,0,29495340,0,20656431,0,1414691,0,2732117,0,126608,0,63152,0,634548,0,500732,0,170559,0,18907,0,282550,0,0,0,229503,0,86528,0,153000,1,924,0,2425090,0,921757,0,1028883,0,1376344,0,347462,0,918797,0,1290414,0,371617,0,89134,0,1556,0,27119,0,0,1,-558,1,61017,0,0,1,18109,1,18109,0,0,1,2843,1,2847,0,4,0,0,0,0,0,0
2004,3,42,7,0,21369,0,48841906,0,6026083,0,15361976,0,137702,0,14644745,1,41296,1,81233,0,2651500,0,833976,1,75035,0,2019610,0,14982754,0,9485290,0,0,0,0,0,552790,0,987755,0,344490,0,550636,0,48841906,0,13309630,0,5075462,0,3262999,0,3636267,0,5995625,0,617984,0,16943939,0,1564506,0,1910510,0,14449064,0,980140,0,177056642,0,175851794,0,2078,0,62628,0,1140142,0,171626206,0,139072558,0,3951648,0,11291547,0,529507,0,415847,0,2271229,0,1772178,0,686213,0,88002,0,1068454,0,232,0,630669,0,484113,0,919731,0,10137,0,8434139,0,5430436,0,5873165,0,6626003,0,752838,0,5428358,0,6240707,0,812349,0,360585,0,14472,0,98077,1,16044,0,12002,0,219982,1,9,0,36891,0,42100,1,5209,0,47331,1,49236,1,1905,0,44,0,44,0,0
2004,3,42,8,0,5322,0,37493192,0,3610554,0,12715217,0,201504,0,13022008,1,23961,1,57323,0,1508925,0,274714,1,37001,0,975439,0,11124929,0,7187241,0,0,0,0,0,606026,0,986069,0,235005,0,174777,0,37493192,0,10245953,0,6594797,0,1885146,0,1229166,0,3426959,0,305444,0,13805728,0,804899,0,1469337,0,12158345,0,626853,0,138356652,0,137553229,0,6034,0,41308,0,756081,0,134364128,0,111926823,0,2013025,0,7947124,0,422017,0,279746,0,1428736,0,2147094,0,643094,0,46335,0,969160,0,0,0,483727,0,344300,0,563750,0,453,0,5148743,0,3992525,0,4218579,0,4513702,0,295123,0,3986491,0,4319915,0,333424,0,200452,0,14758,0,61464,0,1147,0,-297,0,123381,0,0,0,23218,0,24993,1,1775,0,8418,0,8445,0,27,0,2500,1,398,0,0
2004,3,42,9,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2004,3,42,10,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2004,3,42,11,0,327,0,22638208,0,1614190,0,6831722,0,138235,0,7281589,0,48612,0,138668,0,1217301,0,143594,0,20911,0,1532726,0,6481069,0,3509001,0,53795,0,31718,0,307790,0,665705,0,147845,0,127335,0,22638208,0,5071508,0,3167302,0,1954621,0,679036,0,2755913,0,214463,0,8795365,0,208878,0,483880,0,8288258,0,185651,0,70022273,0,69555691,0,11196,0,51295,0,404090,0,67926309,0,57937725,0,668104,0,3725430,0,175823,0,94003,0,533489,0,664082,0,285888,0,46378,0,722786,0,18,0,320757,0,145296,0,353676,0,2069,0,2250787,0,2095964,0,2334514,0,2431232,0,96718,0,2084768,0,2222154,0,137386,0,229806,0,8996,0,70986,0,22415,0,1966,0,125442,4,,0,9397,0,10983,0,1586,0,10544,0,10582,0,39,0,16129,0,14797,0,0
2004,3,42,12,0,187,0,46796290,0,3712727,0,12287890,0,263632,0,14501123,0,8000,0,522586,0,2108321,0,234350,0,16315,0,4936786,0,10409655,0,5264699,0,75912,0,56999,0,610444,0,1758106,0,276770,0,1476176,0,46796290,0,11847846,0,5491749,0,3316724,0,900096,0,6641562,0,1107834,0,17490480,0,900204,0,1234539,0,15645773,0,290036,0,131471719,0,130052433,0,25842,0,227587,0,1165857,0,128193030,0,111117298,0,782458,0,6431610,0,348668,0,115495,0,806080,0,910002,0,535843,0,129983,0,1489569,0,12534,0,645201,0,219883,0,780698,0,3309,0,3864401,0,3278689,0,5932929,0,6359309,0,426380,0,3252847,0,3934536,0,681689,0,2686990,0,59616,0,163308,0,103091,0,13437,0,2347538,0,0,0,30079,0,32724,0,2645,0,-36988,0,16911,0,53899,0,5735,0,4349,0,0
2004,3,44,1,0,393446,0,306196092,0,31805965,0,37155803,0,609538,0,137478498,0,49538,0,222894,0,9972426,0,3975135,0,599511,0,13633350,0,113146318,0,63696356,0,11529,0,5073,0,7783166,0,13230053,0,3914347,0,5357218,0,306196092,0,38122082,0,87475411,0,23874822,0,24396039,0,48929942,0,5007819,0,78389976,0,11198729,0,25636656,0,45872460,0,4317869,0,1114105986,0,1099373240,0,27864,0,727443,0,13977440,0,1094608926,0,874994721,0,16220453,0,74113556,0,4200524,0,1116867,0,21550635,0,14040119,0,5525037,0,806303,0,9852195,0,6536,0,14453195,0,1260025,0,5416782,0,271686,0,50780292,0,19497060,0,23003328,0,30413683,0,7410355,0,19469196,0,26956590,0,7487394,0,3206667,0,100127,0,855272,0,27409,0,27583,0,2196276,4,,0,265982,0,292735,0,26752,0,61482,0,72389,0,10907,0,30886,0,16465,0,291
2004,3,44,2,0,41762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9474597,0,9000590,0,210,0,112710,0,361087,0,9427510,0,6935272,0,203880,0,564386,0,66203,0,73029,0,355347,0,182478,0,48329,0,8551,0,61749,0,0,0,128848,0,4120,0,45383,1,8204,0,741730,0,47087,0,224831,0,826951,0,602120,0,46877,0,552210,0,505332,0,179863,0,51,0,40308,0,36,1,-182,0,139649,0,0,1,-2020,0,306,1,2326,0,111,0,111,0,0,0,555,0,91,0,22
2004,3,44,3,0,155025,0,5636391,0,1107888,0,326365,1,5219,0,2030960,0,0,1,3424,0,135174,0,275357,1,15604,0,33724,0,4944361,0,3719268,1,139,1,28,1,36907,0,722565,0,398163,0,126601,0,5636391,0,736257,0,739959,0,787070,0,4071963,0,1252588,0,44664,0,-1996109,0,928740,0,1861899,0,-4608037,0,178712,0,37795916,0,37583758,1,45,1,19998,0,192115,0,36955939,0,22500404,0,1942635,0,3208191,0,282484,0,47942,0,2514050,0,802977,0,196235,0,51649,0,452078,1,426,0,525831,0,21532,0,90084,1,14670,0,4304749,0,839977,0,865428,0,1986901,0,1121472,0,839932,0,1977805,0,1137873,0,27358,1,116,0,3447,1,6744,1,-710,1,17761,0,0,1,-1862,1,784,1,2646,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,44,4,0,79548,0,12255325,0,2019629,0,1121275,1,79,0,5032921,0,0,1,1513,0,211275,0,314669,1,232,0,204280,0,6565677,0,4432846,0,0,0,0,0,52797,0,1099996,0,389659,0,453644,0,12255325,0,1908300,0,894266,0,892457,0,3680864,0,2744737,0,177200,0,1957501,0,1227103,0,2835091,0,-1989333,0,115360,0,58241440,0,57730753,0,0,1,10070,0,500617,0,57520537,0,40809933,0,2412686,0,4080245,0,351967,0,77668,0,2490961,0,1171772,0,294818,0,80057,0,484031,5,,0,762841,0,54586,0,122660,1,577,0,4325733,0,720903,0,807732,0,1706503,0,898772,0,720903,0,1676612,0,955709,0,71527,1,1984,0,5329,0,0,1,209,1,64005,0,0,1,14942,1,14942,0,0,1,359,1,359,0,0,0,0,0,0,0,0
2004,3,44,5,0,48068,0,16843807,0,2312252,0,1449419,1,11094,0,6722491,0,0,0,0,0,358877,0,486053,0,0,0,403644,0,8837588,0,5474645,0,0,0,0,0,380416,0,1988885,0,702275,0,92195,0,16843807,0,3012266,0,1093916,0,1058108,0,3216660,0,3688989,0,229040,0,4544828,0,1101481,0,3009251,0,586362,1,152265,0,75601605,0,75042912,0,0,1,65969,0,492724,0,74287503,0,56274940,0,2111279,0,5001563,0,333525,0,47690,0,2460030,0,1528492,0,405920,0,120240,0,570944,1,3551,0,787738,0,55943,0,155791,0,31,0,4429826,0,1314102,0,1462352,0,2229521,0,767169,0,1314102,0,2147638,0,833537,0,87454,1,3755,0,24459,0,0,1,664,1,58576,0,0,0,60797,1,62883,1,2086,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,44,6,0,29936,0,20447791,0,2656582,0,2188779,1,114271,0,7534225,0,0,0,0,0,305898,0,418858,1,86129,0,463253,0,10631077,0,6281071,0,0,0,0,0,777226,0,1620414,0,514370,0,675062,0,20447791,0,3235896,0,1523037,0,1111362,0,3232969,0,5693869,0,543712,0,5106946,0,1711347,0,4706653,0,-902077,0,408978,0,74321769,0,73972465,1,25,0,29747,0,319533,0,72929179,0,54112160,0,2076880,0,6285935,0,386762,0,78518,0,1852404,0,1233493,0,454748,0,87367,0,671851,0,0,0,698677,0,137962,0,289601,0,2821,0,4560000,0,1392590,0,955845,0,2204161,0,1248316,0,1392565,0,2185482,0,792917,0,-438843,0,6872,0,30847,1,48,1,658,0,-477267,0,0,1,656,1,1251,1,595,1,1467,1,2047,1,580,1,281,1,281,0,0
2004,3,44,7,0,27207,0,57875430,0,6005027,0,7229444,0,71590,0,26620678,1,9890,0,0,0,2175868,0,1095701,1,295903,0,1539341,0,21421281,0,11997852,0,0,0,0,0,1870616,0,1923754,0,627290,0,384660,0,57875430,0,8797569,0,12263896,0,4780038,0,3778909,0,10902533,0,1395848,0,15956637,0,1953489,0,4726201,0,9821856,0,544910,0,196180286,0,193977447,0,2242,0,71604,0,2128993,0,192042272,0,152718154,0,3097632,0,13230158,0,743359,0,219172,0,3477078,0,2395586,0,1194025,0,99808,0,1544415,0,0,0,2599400,0,263387,0,1085405,0,37393,0,9337301,0,4138015,0,5539863,0,6631764,0,1091901,0,4135772,0,5382020,0,1246247,0,1369832,0,22230,0,116124,1,11,0,6781,0,1224685,0,0,0,19598,0,31701,1,12103,1,14662,1,14662,0,0,1,2318,1,2318,0,0
2004,3,44,8,0,6555,0,45779530,0,4407416,0,5655492,0,36682,0,25337987,0,0,1,75132,0,1711894,0,318253,1,6335,0,966730,0,12238084,0,7106913,0,0,0,0,0,737064,0,1416237,0,324954,0,377452,0,45779530,0,4757588,0,20400573,0,2802897,0,1726029,0,5391593,0,442257,0,10258593,0,1696097,0,3025867,0,6255274,0,718645,0,171338462,0,168801750,0,2330,0,30744,0,2503639,0,169458654,0,141524097,0,1431462,0,10339605,0,506048,0,118330,0,2225013,0,1849650,0,792290,0,93524,0,1189126,0,0,0,2386531,0,160934,0,839583,0,19142,0,5983317,0,1879808,0,2086852,0,2742857,0,656005,0,1877479,0,2631731,0,754252,0,190914,0,14779,0,105828,1,8257,0,1459,0,60592,0,0,0,17496,1,19508,1,2012,1,964,1,964,0,0,1,6812,1,4493,0,0
2004,3,44,9,0,4118,0,62183253,0,5930725,0,7951269,0,95272,0,34401931,0,11019,0,21390,0,1600854,0,584099,0,153533,0,1811882,0,14938238,0,8286934,0,6929,0,2440,0,1195970,0,1544969,0,378762,0,793851,0,62183253,0,5206783,0,29639148,0,4948785,0,2671997,0,6213983,0,517051,0,12985506,0,1411380,0,2434992,0,9969135,0,830001,0,238851459,0,234919436,0,4676,0,113593,0,3813754,0,235923737,0,201348683,0,1649426,0,13419802,0,566076,0,135138,0,2662344,0,2034995,0,994995,0,105321,0,1375369,0,595,0,2989150,0,191580,0,1161516,0,7656,0,7281093,0,2927722,0,3329341,0,3917743,0,588402,0,2923046,0,3578472,0,655425,0,357254,0,9749,0,160055,0,5372,0,2166,0,179912,0,0,0,44878,0,47281,0,2403,0,4163,0,7016,0,2853,0,6234,0,1876,0,74
2004,3,44,10,0,842,0,28426690,0,3020572,0,4024040,0,76046,0,13628680,0,5307,0,59005,0,1027432,0,220506,0,9442,0,1036670,0,8141067,0,4259002,0,241,0,180,0,690879,0,764187,0,164055,0,297945,0,28426690,0,2694678,0,11838613,0,2153029,0,1126826,0,3166328,0,297764,0,7149452,0,429367,0,946025,0,6016806,0,242745,0,101547303,0,99950944,0,5087,0,49300,0,1541971,0,99890219,0,83924118,0,635945,0,5989360,0,280464,0,76890,0,1137645,0,904530,0,430230,0,50037,0,840260,0,12,0,1592380,0,101011,0,508933,0,7367,0,3411036,0,1657084,0,2125809,0,2326294,0,200485,0,1651997,0,1882824,0,230827,0,447020,0,4832,0,92695,0,437,0,3712,0,345344,0,0,0,26906,0,28539,0,1633,0,-114,0,4077,0,4191,0,3667,0,499,0,196
2004,3,44,11,0,235,0,15748595,0,1356081,0,2352042,0,86968,0,5910492,0,23072,0,22245,0,602593,0,146430,0,28147,0,1230273,0,5639568,0,2706253,0,0,0,0,0,562055,0,500349,0,211769,0,380237,0,15748595,0,1749310,0,4705140,0,1472982,0,539919,0,2294364,0,408711,0,4578169,0,135119,0,634548,0,4050119,0,241617,0,48906391,0,48080647,0,3266,0,115668,0,706809,0,47990405,0,38738799,0,281908,0,3508201,0,196048,0,92058,0,705650,0,567391,0,237640,0,25211,0,708796,0,0,0,603530,0,62618,0,305992,0,2844,0,1953719,0,915987,0,1255463,0,1365983,0,110520,0,912720,0,1067735,0,155014,0,308882,0,7565,0,58648,0,954,0,1313,0,240402,0,0,0,28048,0,28403,0,355,0,5812,0,9095,0,3283,0,5346,0,3004,0,0
2004,3,44,12,0,150,0,40999280,0,2989791,0,4857678,0,112318,0,10258133,0,250,0,40185,0,1842561,0,115208,0,4185,0,5943554,0,19789377,0,9431574,0,4220,0,2425,0,1479236,0,1648697,0,203050,0,1775571,0,40999280,0,6023436,0,4376863,0,3868096,0,349904,0,7580956,0,951573,0,17848453,0,604606,0,1456129,0,16672354,0,884636,0,101846758,0,100312538,0,9984,0,108039,0,1416198,0,98182971,0,76108159,0,376720,0,8486109,0,487588,0,150432,0,1670113,0,1368754,0,475805,0,84538,0,1953577,0,1951,0,1378269,0,206353,0,811833,0,170982,0,4451789,0,3663787,0,4349812,0,4475006,0,125194,0,3653803,0,3874062,0,220259,0,605407,0,28195,0,217531,0,5550,0,11514,0,342616,4,,0,56543,0,57137,0,594,0,34059,0,34059,4,,0,5672,0,3903,0,0
2004,3,46,1,0,2905,1,564678,1,30044,1,236014,0,223,1,242789,0,0,0,0,1,18920,0,0,0,0,1,977,1,50450,1,25114,0,0,0,0,0,247,1,15576,1,10945,1,5943,1,564678,1,37478,0,27706,1,30535,1,445005,1,3953,1,586,1,19415,1,2839,1,765331,1,-748755,0,0,0,919059,0,908391,0,0,0,4,1,10664,0,935726,1,769360,0,566,1,14146,1,1025,0,9617,1,11374,0,2643,1,2968,1,821,1,9330,0,0,1,6532,0,215,0,538,0,0,0,106591,0,-16667,0,-16642,1,31475,1,48118,0,-16667,1,31451,1,48118,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,46,2,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
